provider_id,provider_name,policy_url,domains
165,Delta Projects,http://www.deltaprojects.com/data-collection-policy/,d5p.de17a.com de17a.com de17aserver.com sting.de17a.com tb.de17a.com
167,Demandbase,https://www.demandbase.com/privacy-policy/,a.company-target.com api.demandbase.com company-target.com d.company-target.com demandbase.com east-pool.a.company-target.com east-pool.d.company-target.com eu-pool.a.company-target.com eu-pool.d.company-target.com west-pool.a.company-target.com west-pool.d.company-target.com
171,Digitize,http://www.digitize.ie/online-privacy/,dtzads.com
178,DoubleVerify,https://www.doubleverify.com/privacy/,cdn*.doubleverify.com cdn.doubleverify.com dvtps.com e*.yt.srs.doubleverify.com iqfp1.com log*.doubleverify.com rtb*.doubleverify.com rtbcdn*.doubleverify.com rtbcdn.doubleverify.com sync.doubleverify.com testv6.doubleverify.com tps*.doubleverify.com tps.doubleverify.com vast.doubleverify.com vpaid.doubleverify.com vtrk.doubleverify.com yt.srs.doubleverify.com
184,eBay,https://www.ebay.com/help/policies/member-behaviour-policies/user-privacy-notice-privacy-policy?id=4260#section12,ads.ebay.com anywhere.ebay.com dap.ebay.gslb.com ebay.at ebay.be ebay.cachetastic.com ebay.ch ebay.co.uk ebay.com ebay.cz ebay.de ebay.dk ebay.es ebay.fr ebay.gr ebay.ie ebay.it ebay.nl ebay.no ebay.pl ebay.ru ebayimg.com ebayrtm.com ebaystatic.com edpn.ebay.com i.ebayimg.com mktg.kijiji.ca mstconsole.ebay.com rover.ebay.com rpsx.ebay.com sc.dealtime.com
188,Effinity,https://www.effiliation.com/politique-confidentialite.html,effiliation.com flux.effiliation.com track.effiliation.com
192,engageBDR,http://engagebdr.com/terms/EngageBDR_Buyer_Addendum_December_2015.pdf,bnmla.com dsp.bnmla.com ebdr1.com ebdr2.com ebdr3.com ebdr8.com first-impression.com match.bnmla.com rex.bnmla.com video.bnmla.com
195,Eulerian Technologies,https://www.eulerian.com/en/privacy/,1mvs.fonestarz.com 1tph.phonehouse.es 2mhn.michelin.nl 3b0.monnierfreres.it 3nur.michelin.co.uk 5ijo.01net.com 6ddc.lequipe.fr 6ddc.macave.leclerc 6ddc.tartine-et-chocolat.com 6swu.cpa-france.org 7mx.eider.com 7mx.eidershop.com 8mbd.photomoinscher.leclerc a.audi.fr a.audifrance.fr a.mueblesboom.com a.oney.es a.parfumsclub.de a.perfumesclub.co.uk a.perfumesclub.com a.perfumesclub.fr a.perfumesclub.it a.perfumesclub.nl a.perfumesclub.pl a.perfumesclub.pt a.weareknitters.ch a.weareknitters.co.uk a.weareknitters.com a.weareknitters.de a.weareknitters.dk a.weareknitters.es a.weareknitters.fr a.weareknitters.it a.weareknitters.nl a.weareknitters.no a.weareknitters.pl a.weareknitters.se a7e.monnierfreres.de a8ht.hipp.fr aam.numericable.fr ac.acadomia.fr ads1.melia.com ads2.melia.com ae.ccbparis.fr agm.numericable.fr ali8.alinea.fr am.belambra.co.uk am.belambra.com anz7.allianz-voyage.fr ao.achat-or.com aoa.achat-or-et-argent.fr aqw.princessetamtam.co.uk ar.allrun.fr ar.i-run.fr ars0.masmovil.com avn.aeroplan.com awc.comptoirdescotonniers.eu aze0.dmp.leclerc azg1.emalu-store.com b6ft.zone-turf.fr ba.brandalley.be ba.brandalley.co.nl ba.brandalley.de ba.brandalley.es ba.brandalley.it bc.bcfinance.fr bch8.destinia.co bdj5.terrassesmontecarlosbm.com beb1.bebloom.com belambra.be belambra.fr bft5.destinia.fr bhu9.bankia.es bja2.destinia.cz bk.brookeo.fr bpe2.destinia.co.il bshs.voyages-sncf.com bt.bernardtapie.com bvz5.destinia.com.tr ca.clubavantages.net cb.ccbparis.fr cbl6.destinia.gt cc.conforama.es cc.conforama.pt cep.iperceptions.com ceq0.ekosport.es cf.campagnes-france.com ch.credithypo.com ch0p.darty.com cm.vacances-campings.fr cn.crossnutrition.com cpgo.avatacar.com cph.credit-pret-hypothecaire.com cpk.princessetamtam.com cpr.comptoirdescotonniers.com crd.numericable.fr crf6.michelin.es cse3.chausport.com csm.magnetintell.com ct.creditec.fr ct5m.citadium.com ctp1.bforbank.com cvi6.destinia.qa cvr.comptoirdescotonniers.co.uk cyf9.destinia.cl data.cossettetourisme.com deut1.fdj.fr di8n.bfmtv.com dis.ccbparis.fr dko.vente-unique.nl dlc9.destinia.ae dse.voyages-sncf.com dt.doctipedia.fr dt.nrjmobile.fr dv59b.montecarlomeeting.com dvo.assurandme.fr dw7u.hotelsbarriere.com e3rd.net ea.1001neumaticos.es ea.3suisses-prive.be ea.3suisses-prive.fr ea.access-moto.com ea.achatdesign.com ea.armandthiery.fr ea.assurance-sante.com ea.assurances-france-loisirs.com ea.assurances-titulaires.com ea.assuronline.com ea.auchantelecom.fr ea.audika.com ea.aureya.com ea.bcassurance.fr ea.bongo.be ea.bongo.nl ea.brandalleybyme.fr ea.carrefour.com ea.carrefour.fr ea.catimini.com ea.celio.com ea.ciblo.net ea.coffrefortplus.com ea.communaute3suisses.fr ea.comprendrechoisir.com ea.corsair.ca ea.corsair.ci ea.corsair.fr ea.corsair.gp ea.corsair.mq ea.corsair.re ea.corsair.sn ea.dcshoes-europe.com ea.deguisetoi.fr ea.devred.com ea.diamant-unique.com ea.easyvoyage.com ea.ecotour.com ea.eldeseazo.com ea.elstarprevention.com ea.enviedefraises.co.uk ea.enviedefraises.de ea.enviedefraises.fr ea.etam.com ea.etam.de ea.etam.es ea.evaway.com ea.fleurancenature.com ea.fleurancenature.fr ea.francoisesaget.be ea.franziskasager.de ea.galerieslafayette.com ea.gestion-assurances.com ea.greenweez.co.uk ea.greenweez.com ea.greenweez.de ea.greenweez.es ea.greenweez.eu ea.greenweez.it ea.habitat.de ea.habitat.fr ea.habitat.net ea.histoiredor.com ea.hofmann.es ea.hofmann.pt ea.holidaycheck.fr ea.homair.com ea.jassure-ma-voiture-sans-permis.fr ea.jassuremamoto.fr ea.jassuremon-camping-car.fr ea.jassuremon3roues.fr ea.jassuremonauto.fr ea.kauf-unique.at ea.kauf-unique.de ea.kusmitea.com ea.lafrancedunordausud.fr ea.laredoute.pt ea.lepape-info.com ea.lepape.com ea.leskidunordausud.fr ea.lespagnedunordausud.fr ea.loreal-paris.fr ea.lov-organic.com ea.matby.com ea.megustaescribir.com ea.megustaleer.com ea.megustaleer.com.co ea.megustaleer.com.pe ea.melijoe.com ea.millet-mountain.ch ea.millet-mountain.com ea.millet-mountain.de ea.millet.fr ea.miropapremama.es ea.mistergatesdirect.com ea.mixa.fr ea.mondial-assistance.fr ea.monmedicament-enligne.fr ea.monnierfreres.com ea.motorisationplus.com ea.mydailyhotel.com ea.natiloo.com ea.netvox-assurances.com ea.nextseguros.es ea.nomade-aventure.com ea.numericable.fr ea.numericable.tv ea.odalys-vacances.com ea.odalys-vacation-rental.com ea.officedepot.fr ea.oki-ni.com ea.onestep-boutique.com ea.online.carrefour.fr ea.oxboworld.com ea.petit-bateau.fr ea.peugeot-assurance.fr ea.pixmania.be ea.pixmania.co.uk ea.pixmania.com ea.pixmania.de ea.pixmania.dk ea.pixmania.es ea.pixmania.fi ea.pixmania.fr ea.pixmania.ie ea.pixmania.it ea.pixmania.nl ea.pixmania.no ea.pixmania.pl ea.pixmania.pt ea.pixmania.se ea.placedestendances.com ea.poeleaboismaison.com ea.privateoutlet.com ea.privateoutlet.de ea.privateoutlet.es ea.privateoutlet.fr ea.privateoutlet.it ea.promovacances.com ea.quiksilver.eu ea.radiateurplus.com ea.rentacar.fr ea.reunica.com ea.roxy.eu ea.rueducommerce.fr ea.sadyr.es ea.scooter-assurance.fr ea.skiset-holidays.co.uk ea.skiset-holidays.com ea.telecommandeonline.com ea.tool-fitness.com ea.tool-fitness.es ea.topsante.com ea.toscane-boutique.fr ea.venta-del-diablo.com ea.venta-unica.com ea.vente-du-diable.com ea.vente-en-or.com ea.vente-unique.be ea.vente-unique.ch ea.vente-unique.com ea.vente-unique.lu ea.ventealapropriete.com ea.vivus.es ea.voyage-prive.co.uk ea.voyage-prive.es ea.voyage-prive.it ea.willemsefrance.fr ea.wonderbox.com ea.wonderbox.es ea.wonderbox.fr ea.wonderbox.it ea.z-enfant.com ea.zgeneration.com eam.numericable.fr ebc1.capifrance.fr ef.futuroscope.com ef.futuroscope.mobi eit3.destinia.nl ek8.voyage-prive.com elc1.energies.leclerc elr.zive.fr era.pcnphysio.com erb.tremblant esm.comptoirdescotonniers.es esv.molet.com et.asapparis.com et.jeanstory.com et.sncf.com et.sojeans.com et.sojeans.fr et.swatch.com et.unclejeans.com eule1.pmu.fr euler.pmu.fr eulerian.belambra.be eulerian.belambra.fr eulerian.canal-plus.com eulerian.ccbparis.fr eulerian.monoprix.fr eulerian.net eulerian.sarenza.com euleriancdn.net eultech.fnac.com ew3.io exd4.destinia.com.au f0nn.oney.fr f7ds.liberation.fr fbu8.hoteldeparismontecarlo.com fbu8.hotelhermitagemontecarlo.com fbu8.monte-carlo-beach.com fbu8.montecarlobay.com fbu8.montecarlosbm.com fbu8.montecarloseasonalsale.com fch0.ekosport.de fd0h.eafit.com fek1.fnactickets.com fih4.destinia.sa fortuneo.com frc4.placement-direct.fr fsz1.francoisesaget.be fsz1.francoisesaget.com fsz1.franziskasager.de ftn.fortuneo.fr fxa0.ekosport.fr g1be.swisslife-direct.fr gcz0.ekosport.ch gfv4.destinia.co.za gjk8.e.leclerc gjr5.yoigo.com gnh2.destinia.lv gti3.culture.leclerc gti3.maisonetloisirs.leclerc gti3.parapharmacie.leclerc gti3.sport.leclerc guq9.vente-unique.it hby7.destinia.it he6e.lavieimmo.com hgf4.zanzicar.fr hrczj.voyages-sncf.com igc0.destinia.at io1.io1g.net iop4.aireuropa.com ir2i.campagne-audition.fr iro.iperceptions.com irs.iperceptions.com ito.peachdi.com j2i0.mathon.fr j98.monnierfreres.com jfp6.destinia.de jhr7.montecarloadvancepurchase.com jpq0.ekosport.it k4fu.verif.com kcw0.outdoor4pro.com kep6.destinia.ie ker.achatdesign.com kie.enviedefraise.co.uk kie.enviedefraise.com kie.enviedefraise.de kie.enviedefraise.es kie.enviedefraise.fr kie.enviedefraise.it kp.kpark.fr landings.melia.com lbc.lesbonscommerces.fr lbs.lesbonsservices.fr leo1.leon-de-bruxelles.fr let1.devialet.com lio8.destinia.com.pa ljb0.assuronline.com lp.to-lipton.com lrc.leregroupementdecredits.fr ls.cartecarburant.leclerc ls.e-cartecadeauleclerc.fr ls.e-leclerc.com ls.leclercbilletterie.com ls.leclercvoyages.com ls.lenergiemoinscher.com ls.location.e-leclerc.com ls.location.leclerc ls.mouvement-leclerc.com ls.multimedia.e-leclerc.com ls.musique.e-leclerc.com ls.optique.e-leclerc.com ls.parapharmacie.leclerc ls.produits-volumineux.e-leclerc.com ls.reglotv.e-leclerc.com ls.sport.leclerc ls.vin.e-leclerc.com ltm6.destinia.se lwj.voyages-sncf.com ly8c.caci-online.fr lzr0.ekosport.nl map.monalbumphoto.be map.monalbumphoto.fr map.rc.monalbumphoto.be map.rc.monalbumphoto.fr mb.ccbparis.fr mcl1.michelin.fr melia.com mfd.myfirstdressing.com mgt7.madeindesign.it mi.miliboo.be mi.miliboo.ch mi.miliboo.co.uk mi.miliboo.com mi.miliboo.de mi.miliboo.es mi.miliboo.it mi.miliboo.lu mis.mtl.org mis.tourisme-montreal.org mm.eulerian.net mm.melia.cn mm.melia.com mmz3.beinsports.com mn.mistermenuiserie.com mo.moonpig.com mqg001.leclercdrive.fr mre6.destinia.ma msz3.destinia.cn mud4.destinia.com.eg mva1.maeva.com mwf7.montecarlowellness.com nc.numericable.fr ncx2.voyage-prive.it ni8.lafuma-boutique.com ni8.lafuma.com nle.princessetamtam.eu nmo1.orpi.com nmu3.destinia.be noa0.compteczam.fr oal2.destinia.co.uk ocm8.masmovil.es oek7.april-moto.com oit4.destinia.com.br oj2q8.montecarlosbm.book-secure.com oja.comptoirdescotonniers.de one2.onestep.fr oo.ooshop.com oor.ooreka.fr oph7o.montecarlosbm-corporate.com oqr4.destinia.in ouk7.grantalexander.com p8s.oxbowshop.com p9y.monnierfreres.fr pb.petit-bateau.be pb.petit-bateau.co.uk pb.petit-bateau.de pb.petit-bateau.it pbox.no.photobox.com pbox.photobox.at pbox.photobox.be pbox.photobox.ca pbox.photobox.ch pbox.photobox.co.nz pbox.photobox.co.uk pbox.photobox.com.au pbox.photobox.de pbox.photobox.dk pbox.photobox.es pbox.photobox.fi pbox.photobox.ie pbox.photobox.it pbox.photobox.nl pbox.photobox.pl pbox.photobox.se pgt1.voyage-prive.es photobox.fr pi.piensoymascotas.com po.ponant.com pp.promocionesfarma.com pp.promofarma.com ppp7.destinia.kr productsup.melia.com prx6.destinia.ch pu.pretunique.fr pv.partenaires-verisure.fr qab.ccbparis.fr qab.voyages-sncf.com qal0.destinia.gr qeyo.voyages-sncf.com qfo.eurotierce.be qjg4.destinia.asia qpl9.destinia.dk qtj0.destinia.pl quk9.destinia.com.ar r2pnq.montecarlovirtualtour.com rce.iperceptions.com rdc.rachatdecredit.net rh1a.granions.fr rh5i.tradingsat.com rjg2.destinia.ly rmp4.destinia.uy rqd.ccbparis.fr rqd.voyages-sncf.com rup5.destinia.ru rvz9.destinia.co.ro sa.lesselectionsskoda.fr sa.skoda.fr sa.skodafabia.fr sa.skodasuperb.fr sby1.madeindesign.de sd.securitasdirect.fr sgb.silvergoldtobuy.com sis8.sisley-paris.com six9e.canal.fr sk0.monnierfreres.eu sqr0.fnac.es srm4.destinia.co.no sskzeu.ayads.co ssrlot.lotoquebec.com ssrpool.lotoquebec.com ssy7.destinia.com.ua svb.seevibes.com sykc.madeindesign.ch t.ccbparis.fr t.locasun-vp.fr t.locasun.co.uk t.locasun.de t.locasun.es t.locasun.fr t.locasun.it t.locasun.nl t.voyages-sncf.com tcb.tartine-et-chocolat.fr tce0.primes-energie.leclerc tdf1.admyjob.com tdf1.easyviaggio.com tdf1.easyviajar.com tdf1.easyvols.fr tdf1.easyvoyage.co.uk tdf1.easyvoyage.com tdf1.easyvoyage.de tdf1.laredoute.fr tdf1.vente-unique.pt tdf1.vivabox.fr tdp1.vivabox.es tds1.vivabox.be tg.numericable.fr tka.numericable.fr tld.numericable.fr tlkp.ccbparis.fr tma.princessetamtam.de tpa7.iahorro.com tracking.fax-via-internet.it ts47.recherche.leclerc tsj0.madeindesign.com txv0.destinia.hu ueb4.destinia.tw ued8.destinia.sg ujq1.destinia.is ume0.ekosport.co.uk umh0.teamekosport.com upf1.fnacspectacles.com upz1.destinia.lt uue2.destinia.ir uus0.ekosport.eu v.oui.sncf vbe.voyage-prive.be vch.voyage-prive.ch vde1.voyage-prive.de vet0.carrefour-banque.fr vfo.voyage-prive.co.uk vgo.vegaoo.co.uk vgo.vegaoo.com vgo.vegaoo.de vgo.vegaoo.es vgo.vegaoo.it vgo.vegaoo.nl vgo.vegaooparty.com vgo.vegaoopro.com vhm1.michelin.de vi.adviso.ca vlf1.francebillet.com vlon.ccbparis.fr vlon.voyages-sncf.com vnl1.voyage-prive.nl vpj.vip-jardin.com vpl.voyage-prive.pl vqp3.madeindesign.co.uk vry9.destinia.com vs.verisure.fr vst.numericable.fr warnerbros.fr wcl0.yoigo.es we.wecanimal.pt wfd7.carventura.com wnd2.destinia.cat wph2.destinia.us wqs4.destinia.pt wrw0.ekosport.at xew.ccbparis.fr xew.voyages-sncf.com xoq.pmubrasil.com.br xtxp.voyages-sncf.com xuc.monteleone.fr xvu.monnierfreres.co.uk xy33.smallable.com xya4.groupefsc.com yjo8.destinia.ad ykj0.ekosport.be yoc.younited-credit.com ysl3.destinia.ec yst4.muchoviaje.com zdi0.destinia.cr zdx5.destinia.pe zes2.z-eshop.com zhg9.drust.io zitn.voyages-sncf.com zm5d.lexpress.fr znq9.destinia.mx zrw1.destinia.jp zsi7.destinia.do zyq2.destinia.sk
196,Evidon,https://www.evidon.com/resources/privacy-statement/,betrad.com c.betrad.com c.evidon.com cdn.betrad.com evidon.com l.betrad.com
202,Eyereturn Marketing,https://eyereturnmarketing.com/privacy/,a.ermisvc.com b.ermisvc.com cm.eyereturn.com d.ermisvc.com ermisvc.com eyedemand.com eyereact.eyereturn.com eyereturn.com mcs.eyereturn.com o2.eyereturn.com p3.eyereturn.com quickresource.eyereturn.com resources.eyereturn.com sass.eyereturn.com vast.eyereturn.com voken.eyereturn.com xmlresource.eyereturn.com
209,Flashtalking,http://www.flashtalking.com/first-party-ad-serving/,3.base.de blau.de cdn.spongecell.com flashtalking.com o2-freikarte.de o2online.de portal.base.de portal.o2online.de poweredby.firstchoice.co.uk poweredby.thomson.co.uk poweredby.tui.co.uk servedby.o2.co.uk spongecdn.com spongecell.com vast.spongecell.com
211,Forbes,https://www.forbes.com/fdc/privacy.html,forbes.com
216,FreeWheel,http://www.freewheel.tv/privacy,ads.stickyadstv.com cdn.stickyadstv.com fwmrm.net v.fwmrm.net
218,Fringe81,http://www.fringe81.com/privacy/,ac.iogous.com acs.iogous.com iogous.com
221,Gemius,https://www.gemius.com/cookie-policy.html,adocean-global.com adocean.pl gemius.com gemius.pl hit.gemius.pl
228,Goodway Group,https://goodwaygroup.com/privacy-policy/,cdn.goodwaygroup.com ddlrequest.goodwaygroup.com reporting.goodwaygroup.com services.goodwaygroup.com
229,Google,https://www.google.com/policies/technologies/partner-sites/,2mdn.net ad.ytsa.net ajax.googleapis.com ampproject.net apis.google.com appspot.com cdn.ampproject.org d3f7gw76qga2vf.cloudfront.net dartmotif.net dmtry.com doubleclick.net fonts.googleapis.com fonts.gstatic.com geo*.ggpht.com gmodules.com go.channelintelligence.com google.al google.am google.at google.az google.be google.bg google.ca google.ch google.cl google.co.id google.co.in google.co.jp google.co.nz google.co.th google.co.uk google.co.vi google.co.za google.com google.com.ar google.com.au google.com.bo google.com.br google.com.co google.com.ec google.com.gh google.com.lb google.com.mm google.com.mt google.com.mx google.com.ni google.com.om google.com.pe google.com.ph google.com.pk google.com.pr google.com.py google.com.sv google.com.ua google.com.vn google.cz google.de google.dk google.ee google.es google.fi google.fr google.ge google.hu google.ie google.iq google.it google.jo google.kz google.lk google.lt google.lv google.mn google.nl google.no google.pl google.pt google.ro google.rs google.ru google.se google.sk google.tn googleadservices.com googleapis.com googleapis.com.au googlecommerce.com googlesyndication.com googletagservices.com googleusercontent.com googlevideo.com gstatic.com gvt1.com lh*.ggpht.com links.channelintelligence.com livesportsresults-1273.appspot.com obrasilinteirojoga.com.br pcdn.tcgmsrv.net plusone.google.com rdr.tag.channelintelligence.com s0.2mdn.net static.googleadsserving.cn storage.googleapis.com studioapi.doubleclick.com teracent.net ttwbs.channelintelligence.com wtb.channelintelligence.com www.googletagservices.com youknowbest.com youtu.be youtube-nocookie.com youtube.com yt3.ggpht.com ytimg.com
230,GroovinAds,http://www.groovinads.com/en#privacy_modal,ads*.groovinads.com cdn*.groovinads.com db*.groovinads.com groovinads.com img*.groovinads.com ssl*.groovinads.com static.groovinads.com
236,Adacado,https://www.adacado.com/privacy-policy-april-25-2018/,ad.adacado.com adacado.com ads.adacado.com cdn-adacado.netdna-ssl.com cdn.adacado.com content.adacado.com info.adacado.com pxl.adacado.com strtrk.adacado.com
239,HQ GmbH,https://www.hqgmbh.eu/datenschutz.html,ad.adnet.de adnet.de rtb.buy-ad.com
241,hurra.com,http://www.hurra.com/impressum,adspro.hurra.com hurra.com owapro.com ssl.hurra.com ssl.owapro.com
253,Infectious Media,https://impressiondesk.com/,cp.impdesk.com impdesk.com pix.impdesk.com
255,Innity,https://www.innity.com/privacy-policy.php,as.innity.com avp.innity.com cdn.innity.net cdn.media.innity.net innity.com innity.net media.innity.net
259,intelliAd,https://www.intelliad.de/datenschutz,bidobserver.com t23.intelliad.de
266,Interpolls,https://www.interpolls.com/privacy,apps.interpolls.com fp.interpolls.com hs.interpolls.com interpolls.com
271,IPONWEB,http://www.bidswitch.com/privacy-policy/,apac-jp.bidswitch.net bidswitch.net eu-gce-user.bidswitch.net eu-gce.bidswitch.net iponweb.com point23.com sb.bidswitch.net us-east-google.bidswitch.net us-west-user.bidswitch.net us-west.bidswitch.net useast-aws2-user.bidswitch.net ustart.ustartcdn.com x.bidswitch.net
272,iProspect,https://www.iprospect.com/en/ph/privacy-policy/,ipflux.fr
274,Jivox,http://www.jivox.com/privacy/,as.jivox.com assetscdn.jivox.com cdn-as.jivox.com cdn.jivox.com evs.jivox.com jivox.com playercdn.jivox.com slate.jivox.com traffick.jivox.com
286,Kwanzoo,http://www.kwanzoo.com/cms/gdpr-privacy-addendum/,ads.kwanzoo.com kwanzoo.com
291,Linkstorm,https://www.linkstorm.net/privacy/,ak.linkstorm.net click.linkstorm.net csscache.linkstorm.net imagecache.linkstorm.net linkstorm.net
294,Lotame,https://www.lotame.com/about-lotame/privacy/,ad.crwdcntrl.net bcp.crwdcntrl.net cn.crwdcntrl.net crwdcntrl.net privacy.crwdcntrl.net sync.crwdcntrl.net
303,Mobfox,https://www.mobfox.com/privacy-policy/,mobfox.com xtendmedia.com
308,Media Force,http://www.mediaforce.com/privacy.html,
310,MiQ,http://wearemiq.com/privacy-policy/,a.df-srv.de adtag.mediaiqdigital.com d.df-srv.de dco.mediaiqdigital.com df-srv.de h.df-srv.de impression.mediaiqdigital.com r.df-srv.de staging-trac.mediaiqdigital.com trac.mediaiqdigital.com
311,Dstillery,https://dstillery.com/privacy-policy/,action.dstillery.com everyscreenmedia.com map.dstillery.com media6degrees.com
313,MediaMath,http://www.mediamath.com/privacy-policy/,action.mathtag.com addthis.mathtag.com akamai-pubmatic.mathtag.com akamai-sonobi.mathtag.com akamai.mathtag.com analysis.lax.mathtag.com apac-bidder.mathtag.com app.lax.mathtag.com autodiscover.mathtag.com bid-*.mathtag.com bidder.mathtag.com bidder.mediamath.com canary.mathtag.com cdg-*.mathtag.com creative.mathads.com creative.mathtag.com cs-cdn.mathtag.com data.mathtag.com dyn-message.mathtag.com emea-bidder.mathtag.com imiclk.com mathads.com mathid.mathtag.com mathtag.com pixel-origin.mathtag.com pixel.mathtag.com pixel.mediamath.com sync.mathtag.com tags.mathtag.com u3s.mathtag.com us-east-bidder.mathtag.com us-mw-bidder.mathtag.com us-west-bidder.mathtag.com vast.mathtag.com video-assets.mathtag.com vpaid.mathtag.com webmail.mathtag.com www.mathtag.com
314,Sizmek,https://www.sizmek.com/privacy-policy/,*p.rfihub.com *rtb1.rfihub.com *rtb1.rfihub.net a.rfihub.com a.rfihub.net bn.xp1.ru4.com bs.serving-sys.com bsch.serving-sys.com c1.rfihub.com c1.rfihub.net c2.rfihub.net custdev1.cd.serving-sys.com custdev2.cd.serving-sys.com custdev3.cd.serving-sys.com custdev4.cd.serving-sys.com custdev5.cd.serving-sys.com datahub.serving-sys.com dh.serving-sys.com ds-cc.serving-sys.com ds-vn.serving-sys.com ds.serving-sys.com eyewonder.com gizmo-s.serving-sys.com gizmo.serving-sys.com lm.serving-sys.com m.xp1.ru4 m.xp1.ru4.com mdadx.com mediamind.com msec.xp1.ru4.com p.rfihub.com p.rfihub.net pix.impdesk.com platform.mediamind.com platform.sizmdx.com rfihub.com rfihub.pantherssl.com ru4.com s.rfihub.com secure-ds-vn.serving-sys.com secure-ds.serving-sys.com services.serving-sys.com serving-sys.com sizmdx.com umsf.mmgl.cd.serving-sys.com unicast.com voucher.cd.serving-sys.com xp1.ru4.com
316,Conversant/CJ Affiliate,https://www.conversantmedia.eu/legal/privacy-policy,adsx.greystripe.com afcyhf.com anrdoezrs.net apmebf.com awltovhc.com c.greystripe.com cdn.fastclick.net commissionjunction.com dotomi.com dpbolvw.net dtm.dotomi.com dtmpub.com emjcd.com events.set.tv fastclick.net ftjcfx.com greystripe.com jdoqocy.com kdukvh.com kqzyfj.com lduhtrp.net media.fastclick.net mediaplex.com mplxtms.com pkracv.com qkimg.com qksrv.net secure.fastclick.net tpt.dotomi.com tpt.gm-advertising.com tqlkg.com usadmm.dotomi.com vcdn.fastclick.net video1.fastclick.net vstatic.fastclick.net web.dominos.co.uk web.haven.com web.legalandgeneral.com yceml.net
317,DMA Institute,https://www.dma-institute.com/privacy-compliancy/,n01d01.cumulus-cloud.com n01d02.cumulus-cloud.com n01d03.cumulus-cloud.com n01d04.cumulus-cloud.com n01d05.cumulus-cloud.com n01d06.cumulus-cloud.com n01d07.cumulus-cloud.com n01d08.cumulus-cloud.com n01d09.cumulus-cloud.com n01d10.cumulus-cloud.com n01d11.cumulus-cloud.com n01d12.cumulus-cloud.com n01d13.cumulus-cloud.com n01d14.cumulus-cloud.com n01d15.cumulus-cloud.com n01d16.cumulus-cloud.com n01d17.cumulus-cloud.com n01d18.cumulus-cloud.com n01d19.cumulus-cloud.com n01d20.cumulus-cloud.com orange.cumulus-cloud.com white.cumulus-cloud.com
322,Metalyzer,https://metapeople.com/datenschutz/,cdn.planetapes.de cdn2.planetapes.de cdn3.planetapes.de cdn4.planeapes.de creative.metalyzer.com creative.mlsat02.de creative.mlsat03.de creative.mlsat04.de postview.devk.de postview.metalyzer.com tracking.metalyzer.com tracking.mlsat02.de tracking.mlsat03.de tracking.mlsat04.de
323,ZMS,https://zms.zalando.com/#,bid.metrigo.com c.metrigo.com rtb.metrigo.com
327,Mixpo,http://www.netsertive.com/privacy-policy/,cdn.mixpo.com mixpo.com player1.mixpo.com player2.mixpo.com swf.mixpo.com www.nersertive.com
336,Neodata Group,https://www.neodatagroup.com/en/security-policy,adagionet.com adtag.neodatagroup.com go.ucg.smart-dmp.com neodatagroup.com smart-dmp.com
338,Ignition One,https://www.ignitionone.com/privacy-policy/gdpr-subject-access-requests/,a-nl-ams.netmng.com a-us-sjc.netmng.com a-us-wdc.netmng.com a.netmng.com adjug.com audiences-eu.ignitionone.com audiences.ignitionone.com dms.netmng.com netmng.com
340,Relay42,https://relay42.com/privacy,a.svrtb.com a.svtrd.com bidder01.synovite.nl c.svmds.com c.svrtb.com svmds.com svtrd.com t.svrtb.com
348,Nielsen,http://www.nielsen.com/us/en/privacy-statement/digital-measurement.html,adi.visualdna.com adj.visualdna.com aksecure.imrworldwide.com cdn.imrworldwide.com d.refinedads.com dar.imrworldwide.com e.visualdna.com enc.imrworldwide.com ev.visualdna.com events.imrworldwide.com g.refinedads.com gg.imrworldwide.com gl.imrworldwide.com hopa.vizu.com imrworldwide.com ishi.vizu.com kato.vizu.com load.exelator.com load77.exelator.com loadm.exelator.com mono.vizu.com mydmp.exelator.com myvisualiq.net ohlone.vizu.com p.myvisualiq.net p.refinedads.com q.myvisualiq.net r.myvisualiq.net r.refinedads.com refinedads.com s.myvisualiq.net secure-am.imrworldwide.com secure-au.imrworldwide.com secure-ba.imrworldwide.com secure-bc.imrworldwide.com secure-cn.imrworldwide.com secure-dk.imrworldwide.com secure-gl.imrworldwide.com secure-it.imrworldwide.com secure-jp.imrworldwide.com secure-nz.imrworldwide.com secure-uk.imrworldwide.com secure-us.imrworldwide.com secure-wbw.imrworldwide.com secure-xy.imrworldwide.com secure-yt.imrworldwide.com secure-za.imrworldwide.com secure.imrworldwide.com shasta.vizu.com ss.imrworldwide.com static.imrworldwide.com t.myvisualiq.net tiger.vizu.com trk3.snt.imrworldwide.com u.myvisualiq.net us.imrworldwide.com v.myvisualiq.net vote.vizu.com wbw.imrworldwide.com y.refinedads.com yuki.vizu.com
350,GfK,https://sensic.net/,api-dimestore.dmi.sensic.net config.sensic.net content-dimestore.dmi.sensic.net daphnecm.com dimestore.com pixel-dimestore.dmi.sensic.net sensic.net
358,Omnicom Media Group,https://www.omnicommediagroup.com/disclaimer.htm,
